Node Id,Node Caption,Parent Node Id,Parent Node Caption,Level,CourseNo
98024672,INTRODUCTION TO ABNORMALITY MANAGEMENT,31007650,Engineering Technology,4,LST 303
98024673,INTRODUCTION TO PRODUCTIVITY IMPROVEMENT,31007650,Engineering Technology,4,LST 304
98024674,SYS OF QUALITY ASSUR & BUILT-IN-QUALITY,31007650,Engineering Technology,4,LST 305
98024675,KAIZEN OF STANDARDIZED WORK,31007650,Engineering Technology,4,LST 306
98026102,INDEPENDENT STUDY,31007650,Engineering Technology,4,LST 395
98024654,ENGINEERING ECONOMICS,31007650,Engineering Technology,4,LST 400
98024659,FUNDAMENTALS OF OSHA,31007650,Engineering Technology,4,LST 402
98024676,"PROD. INST, SMALL LOT PROD, CHANGE OVER",31007650,Engineering Technology,4,LST 403
98024677,LOGISTICS,31007650,Engineering Technology,4,LST 404
98024678,MANAGING THE SHOP FLOOR & LEADING KAIZEN,31007650,Engineering Technology,4,LST 405
98024679,PROBLEM SOLVING II,31007650,Engineering Technology,4,LST 406
98024669,CAPSTONE I,31007650,Engineering Technology,4,LST 409
98024668,CAPSTONE II,31007650,Engineering Technology,4,LST 410
98024665,PROJECT MANAGEMENT,31007650,Engineering Technology,4,LST 425
98001443,COLLEGE ALGEBRA,30000472,Mathematics,4,MA  109
98008342,ALGEBRA & TRIG FOR CALCULUS,30000472,Mathematics,4,MA  110
98011055,INTRO TO CONTEMP MATH,30000472,Mathematics,4,MA  111
98001445,CALCULUS I,30000472,Mathematics,4,MA  113
98001446,CALCULUS II,30000472,Mathematics,4,MA  114
98001447,ELEM CALC & ITS APPLICS,30000472,Mathematics,4,MA  123
98014531,CALCULUS I (LIFE SCI),30000472,Mathematics,4,MA  137
98014532,CALCULUS II (LIFE SCI),30000472,Mathematics,4,MA  138
98005313,FINITE MATH & ITS APPLIC,30000472,Mathematics,4,MA  162
98007980,SUPP MATH WRKSHP I: CALCULUS I WORKSHOP,30000472,Mathematics,4,MA  193
98007981,SUP MATH WRKSHP II: CALCULUS II WORKSHOP,30000472,Mathematics,4,MA  194
98001448,MATH FOR ELEM TEACHERS,30000472,Mathematics,4,MA  201
98001449,MATH PROB SOLV ELEM TCHR,30000472,Mathematics,4,MA  202
98001450,CALCULUS III,30000472,Mathematics,4,MA  213
98001451,CALCULUS IV,30000472,Mathematics,4,MA  214
98010529,GEOMETRY FOR MIDDLE SCHOOL TEACHERS,30000472,Mathematics,4,MA  241
98001452,INTRO TO NUMBER THEORY,30000472,Mathematics,4,MA  261
98014533,PROB SOLVING-MIDDLE SCH,30000472,Mathematics,4,MA  308
98005788,MATH PROB SOLV -TEACHERS,30000472,Mathematics,4,MA  310
98003898,INTRODUCTORY PROBABILITY,30000472,Mathematics,4,MA  320
98003899,INTRO NUMERICAL METHODS,30000472,Mathematics,4,MA  321
98003900,MATRIX ALGEBRA & APPLS,30000472,Mathematics,4,MA  322
98025875,MATH INTRO TO DATA SCIENCE,30000472,Mathematics,4,MA  323
98015006,INTRODUCTION TO GAME THEORY,30000472,Mathematics,4,MA  327
98007363,HISTORY OF MATHEMATICS,30000472,Mathematics,4,MA  330
98005730,APPLICABLE ALGEBRA,30000472,Mathematics,4,MA  340
98001453,TOPICS IN GEOMETRY,30000472,Mathematics,4,MA  341
98001456,ELEM MODERN ALGEBRA I,30000472,Mathematics,4,MA  361
98009151,COMMUNICATING MATHEMATICS,30000472,Mathematics,4,MA  375
98018442,MATH: COMPOSITION AND COMMUNICATION,30000472,Mathematics,4,MA  391
98001458,INDEP WORK MATHEMATICS,30000472,Mathematics,4,MA  398
98001459,INDEP WORK MATHEMATICS,30000472,Mathematics,4,MA  399
98001460,COMBINATORICS AND GRAPH THEORY,30000472,Mathematics,4,MA  415G
98001461,INTRO TO OPTIMIZATION,30000472,Mathematics,4,MA  416G
98001462,DECISION MKG UNDER UNCERTAINTY,30000472,Mathematics,4,MA  417G
98026034,INTRODUCTION TO STOCHASTIC PROCESSES,30000472,Mathematics,4,MA  420G
98023742,MATH INTRO TO DEEP LEARNING,30000472,Mathematics,4,MA  421G
98023743,FINANCIAL MATHEMATICS,30000472,Mathematics,4,MA  427G
98001464,INTRO COMPLEX VARIABLES,30000472,Mathematics,4,MA  433G
98001465,ADVANCED CALCULUS I,30000472,Mathematics,4,MA  471G
98001466,ADVANCED CALCULUS II,30000472,Mathematics,4,MA  472G
98005699,METHODS OF THEORETICAL PHYSICS I,30000472,Mathematics,4,MA  506
98005665,METHODS OF THEORETICAL PHYSICS II,30000472,Mathematics,4,MA  507
98015353,COMBINATORIAL STRUCTURES AND TECHNIQUES,30000472,Mathematics,4,MA  514
98003657,MATRIX THEORY & NUMERIC LINEAR ALGEBRA I,30000472,Mathematics,4,MA  522
98001475,PARTIAL DIFF EQUATIONS,30000472,Mathematics,4,MA  533
98004389,NUMERICAL ANALYSIS,30000472,Mathematics,4,MA  537
98001476,TOPOLOGY I,30000472,Mathematics,4,MA  551
98001477,MODERN ALGEBRA I,30000472,Mathematics,4,MA  561
98001478,LINEAR ALGEBRA,30000472,Mathematics,4,MA  565
98010421,PRIN OF ANALYSIS,30000472,Mathematics,4,MA  575
98013161,TEACHING COLLEGE MATHEMATICS,30000472,Mathematics,4,MA  601
98001480,INDEP WORK MATHEMATICS,30000472,Mathematics,4,MA  611
98011056,ENUMERATIVE COMBINATORIC,30000472,Mathematics,4,MA  614
98001485,THRY PART DIFF EQUATIONS,30000472,Mathematics,4,MA  633
98001488,TOPOLOGY II,30000472,Mathematics,4,MA  651
98001489,ALGEBRAIC TOPOLOGY I,30000472,Mathematics,4,MA  654
98001491,MODERN ALGEBRA II,30000472,Mathematics,4,MA  661
98019642,RINGS AND MODULES,30000472,Mathematics,4,MA  665
98010422,ANALYSIS I,30000472,Mathematics,4,MA  676
98010423,ANALYSIS II,30000472,Mathematics,4,MA  677
98011057,TOPS IN DISCRETE MATH: POLYTOPES,30000472,Mathematics,4,MA  714
98011057,TP DSCRTE MA: THE WEAK ORDER & GNRLZTNS,30000472,Mathematics,4,MA  714
98001498,SEL TOPS IN NUM ANALYS,30000472,Mathematics,4,MA  721
98008089,MASTER'S THESIS RESEARCH,30000472,Mathematics,4,MA  748
98005621,DISSERTATION RESEARCH,30000472,Mathematics,4,MA  749
98001501,TOPICS IN TOPOLOGY: PWR OPP & GLBL ALGBR,30000472,Mathematics,4,MA  752
98026717,QUALIFYING EXAM RESIDENCY CREDIT,30000472,Mathematics,4,MA  757
98001503,SEL TOPICS IN ALGEBRA: IBL CHIP FIRING,30000472,Mathematics,4,MA  764
98001504,SEL TOPICS IN ALGEBRA: NONLINEAR ALGEBRA,30000472,Mathematics,4,MA  765
98011466,DISSERTATION RESIDENCY CREDIT,30000472,Mathematics,4,MA  767
98001505,RES CR MASTERS DEGREE,30000472,Mathematics,4,MA  768
98001506,RES CR DOCTORS DEGREE,30000472,Mathematics,4,MA  769
98001508,SP TP IN ANLY: WVE EQTNS IN GEN RLTVTY,30000472,Mathematics,4,MA  773
98001510,MATHEMATICAL SEMINAR: (SR),30000472,Mathematics,4,MA  778
98018443,INTRODUCTION TO NEW MAPPING,30000469,Geography,4,MAP 671
98018444,PROGRAMMING FOR WEB MAPPING,30000469,Geography,4,MAP 672
98018445,DESIGN FOR INTERACTIVE WEB MAPPING,30000469,Geography,4,MAP 673
98018491,SPATIAL DATA ANALYSIS AND VISUALIZATION,30000469,Geography,4,MAP 674
98018467,SPECIAL TOPICS IN DIGITAL MAPPING,30000469,Geography,4,MAP 695
98018468,FINAL PROJECT PREPARATION,30000469,Geography,4,MAP 698
98018469,FINAL PROJECT IMPLEMENTATION,30000469,Geography,4,MAP 699
98002112,INTRODUCTION TO MEDIA AND CULTURE,30000543,School of Journalism and Media,4,MAS 101
98007119,COMMUNICATION TECHNOLOGIES AND SOCIETY,30000543,School of Journalism and Media,4,MAS 201
98006152,MEDIA RESEARCH METHODS,30000543,School of Journalism and Media,4,MAS 300
98027239,FUNDAMENTALS OF FILMMAKING,30000543,School of Journalism and Media,4,MAS 304
98009845,MEDIA POLICY AND REGULATION,30000543,School of Journalism and Media,4,MAS 310
98002113,TELEVISION STUDIO PRODUCTION,30000543,School of Journalism and Media,4,MAS 312
98005808,WORLD MEDIA SYSTEMS,30000543,School of Journalism and Media,4,MAS 319
98009846,MULTIMEDIA,30000543,School of Journalism and Media,4,MAS 322
98020426,MEDIA PSYCHOLOGY,30000543,School of Journalism and Media,4,MAS 323
98022648,VIDEO GAME DESIGN,30000543,School of Journalism and Media,4,MAS 332
98002114,INTRODUCTION TO THE MEDIA INDUSTRIES,30000543,School of Journalism and Media,4,MAS 335
98024350,LIVE STREAMING,30000543,School of Journalism and Media,4,MAS 342
98023730,INTERACTIVE GAME NARR AND STORYTELLING,30000543,School of Journalism and Media,4,MAS 362
98009848,SP TOPS MEDIA PROD: SCREENWRITING,30000543,School of Journalism and Media,4,MAS 390
98009848,SP TOPS IN MEDIA PROD: DOCUMENTARY FILM,30000543,School of Journalism and Media,4,MAS 390
98009848,SP TOPS IN MEDIA PROD: VIDEO EDITING,30000543,School of Journalism and Media,4,MAS 390
98009848,SP TP IN MAS: FILMMAKING PRACTICUM,30000543,School of Journalism and Media,4,MAS 390
98009848,SP TP MEDIA PR: AFTR EFFECTS & MTN GRPHC,30000543,School of Journalism and Media,4,MAS 390
98017150,LIVE TELEVISION PRODUCTION,30000543,School of Journalism and Media,4,MAS 403
98017150,TV NEWSCAST PRODUCING & DIRECTING,30000543,School of Journalism and Media,4,MAS 403
98027287,FILM DIRECTING,30000543,School of Journalism and Media,4,MAS 404
98005572,VIDEO FIELD PRODUCTION,30000543,School of Journalism and Media,4,MAS 412
98005573,ELECTRONIC MEDIA CRIT,30000543,School of Journalism and Media,4,MAS 420
98026110,PSYCHOLOGY OF VIDEO GAMES AND ESPORTS,30000543,School of Journalism and Media,4,MAS 430
98017318,HISTORY OF VIDEO GAMES AND ESPORTS,30000543,School of Journalism and Media,4,MAS 435
98024720,INDUSTRY OF VIDEO GAMES & ESPORTS,30000543,School of Journalism and Media,4,MAS 445
98009852,ELECTRONIC MEDIA SALES MANAGEMENT,30000543,School of Journalism and Media,4,MAS 482
98013975,SP TOPS MAS: MEDIA MGMT & ENTRPRNRSHP,30000543,School of Journalism and Media,4,MAS 490
98013975,SP TOPS MEDIA INDUSTRY: FILM INDUSTRY,30000543,School of Journalism and Media,4,MAS 490
98013975,SP TP MAS: MEDIA MGMT & ENTREPRENEURSHIP,30000543,School of Journalism and Media,4,MAS 490
98017706,MEDIA AND POPULAR CULTURE,30000543,School of Journalism and Media,4,MAS 505
98019858,SOCIAL MEDIA THEORY AND PRACTICE,30000543,School of Journalism and Media,4,MAS 540
98019859,VIDEO GAME STUDIES,30000543,School of Journalism and Media,4,MAS 560
98009855,SP TOPS SOCIO-CULTURAL MEDIA: GENDER,30000543,School of Journalism and Media,4,MAS 590
98009855,SP TP SOC-CULT MEDIA: LVE & RMNCE IN MDA,30000543,School of Journalism and Media,4,MAS 590
98010704,INTRO TO MERCHANDISING,30000112,Retailing & Tourism Management,4,MAT 114
98010705,TEXTILES FOR CONSUMERS,30000112,Retailing & Tourism Management,4,MAT 120
98010708,AESTHETIC EXP IN RETAILS,30000112,Retailing & Tourism Management,4,MAT 237
98010709,DRESS AND CULTURE,30000112,Retailing & Tourism Management,4,MAT 247
98010710,MERCHANDISE PLANNING AND CONTROL,30000112,Retailing & Tourism Management,4,MAT 315
98024622,"APPAREL, TEXTILES, & RETAIL IN KENTUCKY",30000112,Retailing & Tourism Management,4,MAT 330
98010713,SP TP MAT:  CONSUMER BHVR FSHN RTLNG,30000112,Retailing & Tourism Management,4,MAT 359
98010714,"IND STDY MERCHANDISING, APPAREL &TXTILES",30000112,Retailing & Tourism Management,4,MAT 395
98010715,MERCHANDISING STRATEGY ANALYSIS,30000112,Retailing & Tourism Management,4,MAT 414
98010718,"MAT STUDY TOUR: NEW YORK CITY, NY",30000112,Retailing & Tourism Management,4,MAT 480
98010718,"MAT STUDY TOUR: PARIS, FRANCE",30000112,Retailing & Tourism Management,4,MAT 480
98014853,BRAND MANAGEMENT,30000112,Retailing & Tourism Management,4,MAT 510
98015038,RETAIL ENTREPRENEURSHIP,30000112,Retailing & Tourism Management,4,MAT 514
98010724,SP TOP MAT:  OMNI-CHANNEL IN RETAILING,30000112,Retailing & Tourism Management,4,MAT 559
98010724,SP TOP MAT: FASHION SHOW,30000112,Retailing & Tourism Management,4,MAT 559
98010724,SP TOP MAT: COLOR IN THE MAT INDUSTRY,30000112,Retailing & Tourism Management,4,MAT 559
98010717,INTERNAT'L MERCHANDISING,30000112,Retailing & Tourism Management,4,MAT 572
98010725,"IND STUDY MERCH&ISING, APPAREL &TEXTILES",30000112,Retailing & Tourism Management,4,MAT 595
98014430,SP TOP MAT: SPEC & EVAL OF TEX AND APP,30000112,Retailing & Tourism Management,4,MAT 759
98013085, IND STUDY IN MERCHANDISING APP & TEXT,30000112,Retailing & Tourism Management,4,MAT 785
98013127,"RESEARCH PROB IN ID, MERCH, & TEXTILES",30000112,Retailing & Tourism Management,4,MAT 790
98005622,DISSERTATION RESEARCH,30000482,Biology,4,MB  749
98011467,DISSERTATION RESIDENCY CREDIT,30000482,Biology,4,MB  767
98001511,RES CR MASTERS DEGREE,30000482,Biology,4,MB  768
98001512,RES CR DOCTORS DEGREE,30000482,Biology,4,MB  769
98014629,SUPPLY CHAIN STRATEGY,31000233,Business and Economics,4,MBA 615
98014630,SUPPLY CHAIN OPERATIONS,31000233,Business and Economics,4,MBA 616
98011487,PROFESSIONAL DEVELOPMENT,31000233,Business and Economics,4,MBA 630
98011488,PROJECT CONNECT I,31000233,Business and Economics,4,MBA 640
98014634,PROJECT CONNECT II,31000233,Business and Economics,4,MBA 642
98022652,ENTP AND NEW VENTURE CREATION I,31000233,Business and Economics,4,MBA 645
98022750,ENTP AND NEW VENTURE CREATION II,31000233,Business and Economics,4,MBA 646
98022653,NEW VENTURE FINANCE,31000233,Business and Economics,4,MBA 647
98022752,INTRO DATA VISUALIZATION IN BUS & ECON,31000233,Business and Economics,4,MBA 660
98025725,MBA EDUCATION ABROAD:(GRENOBLE),31000233,Business and Economics,4,MBA 692
98025725,MBA EDUCATION ABROAD:(DUAL ENGINEERING),31000233,Business and Economics,4,MBA 692
98026154,INDEPENDENT STUDY IN BUSINESS,31000233,Business and Economics,4,MBA 695
98009992,INTERNATIONAL SERVICE-LEARNING,30000364,Internal Medicine,4,MC  510
98009309,HOUSESTAFF/RESIDENTS,30000364,Internal Medicine,4,MC  800
98015407,THE WORLD OF LANGUAGE,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 100
98018227,VAMPIRES: EVOLUTION OF A SEXY MONSTER,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 135
98017056,READING THE WORLD,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 200
98011906,INTRO TO FOLKLORE AND MYTHOLOGY,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 270
98026000,INTRODUCTION TO EAST ASIAN FILM,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 283
98013883,CONTACT ZONES: CULTIVATING INTERCULTURAL,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 300
98019879,THE WORLD OF AUTOBIOGRAPHY,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 311
98020759,DEMOCRACY-ANCIENT AND AMERICAN,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 335
98019643,CATASTROPHES IN GRECO-ROMAN WORLD,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 360
98017708,TOPS IN MCL: INTERPRETATION CREATION,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 390
98023403,INDEPENDENT WORK IN MCLLC,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 395
98017709,MCL CAPSTONE,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 495
98022935,INTERCULTURAL COMM FOR PROFESSIONALS,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 500
98011620,TEACHING METHODS: YOUNG & BEG. STUDENTS,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 510
98017050,SECOND LANGUAGE ACQUISITION,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 517
98017876,LANG PRACTICE LAB: RUSSIAN RADIO,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 591
98017876,LANG PRATICE LAB: RUSSIAN RADIO,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 591
98017876,LANG PRAC LAB: COMMUNICATIVE LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 591
98017876,LANG PRACTICE LAB: LATIN PRACTICUM,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 591
98017876,LANG PRACTICE LAB: RUSSIAN SINGING,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 591
98017870,RESEARCH PRACTICUM: INTL FILM STUDIES,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 592
98018127,INTERNSHIP,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 593
98018472,TP IN LING: BIBLICAL HEBREW,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 598
98018472,TP IN LING: LINGUISTICS FOR ESL TEACHERS,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 598
98018472,TOPICS IN LIN: WORLD LANGUAGE METHODS,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 598
98011698,WORLD LANGUAGE TEACHING INTERNSHIP P-12,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 601
98010316,"L2 TEACH METHODS:9-12, ADULT & ADV LRNRS",30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 610
98011716,TP IN INTERCULTURAL TCHNG: 2ND LANG ACQU,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 650
98016337,"CULTURE, COGNITION, & SECOND LANGUAGE",30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 690
98017871,ADV TP CULTRE: REIMGNG JAPANESE CLSSCS,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 696
98017872,ADVANCED TOPICS IN LIN: TCHNG JAPANESE,30000486,"Modern & Classical Lang, Lit & Cultures",4,MCL 698
98012450,INTERNAL MEDICINE @ UNIV OF WASHINGTON,31000062,Medicine,4,MD1 800
98014250,ELECTIVE: SPECIAL TOPICS,31000062,Medicine,4,MD  800
98025281,LEADERSHIP IN RURAL HEALTH,30000322,College of Medicine,4,MD  801
98027016,CLINICAL EXPERIENCE IN RURAL HEALTH,30000322,College of Medicine,4,MD  804
98016127,"FOUND. OF INFECTION, DISEASE AND THRPTCS",30000322,College of Medicine,4,MD  810
98014100,INTRODUCTION TO CLINICAL MEDICINE 1,30000322,College of Medicine,4,MD  811
98022687,CONTEMPORARY PRACTICE OF MEDICINE,30000322,College of Medicine,4,MD  812
98016126,BEHAVIORAL BASIS OF MEDICINE,30000322,College of Medicine,4,MD  813
98008420,CLINICAL ANATOMY AND RADIOLOGY,30000322,College of Medicine,4,MD  814
98025950,INTRODUCTION TO CLINICAL MEDICINE 2,31000062,Medicine,4,MD  815
98019650,HEMATOLOGIC & LYMPHATIC,30000322,College of Medicine,4,MD  816
98008422,NEUROSCIENCES,30000322,College of Medicine,4,MD  817
98019652,MUSCULOSKELETAL & INTEGUMENTARY,30000322,College of Medicine,4,MD  818
98008426,ADVANCED CLINICAL MEDICINE,30000322,College of Medicine,4,MD  821
98008429,ENDOCRINE & REPRODUCTIVE SYSTEMS,30000322,College of Medicine,4,MD  824
98014550,RENAL & URINARY SYSTEMS,30000322,College of Medicine,4,MD  825
98010356,CARDIOVASCULAR SYSTEM,30000322,College of Medicine,4,MD  826
98016875,RESPIRATORY SYSTEM,30000322,College of Medicine,4,MD  827
98016876,GASTRIONTESTINAL SYSTEM AND NUTRITION,30000322,College of Medicine,4,MD  828
98016877,MULTISYSTEM & INTEGRATIVE CONCEPTS,30000322,College of Medicine,4,MD  829
98008430,PEDIATRICS CLERKSHIP,30000386,Pediatrics,4,MD  830
98012153,EMERGENCY MEDICINE CLERKSHIP,30000322,College of Medicine,4,MD  831
98008431,NEUROLOGY CLERKSHIP,30000322,College of Medicine,4,MD  832
98008863,PSYCHIATRY CLERKSHIP,30000322,College of Medicine,4,MD  833
98008432,FAMILY MEDICINE CLERKSHIP,30000322,College of Medicine,4,MD  834
98010357,INTERNAL MEDICINE CLERKSHIP,30000322,College of Medicine,4,MD  835
98008434,SURGERY CLERKSHIP,30000322,College of Medicine,4,MD  837
98008435,OBSTETRICS & GYNECOLOGY CLERKSHIP,30000322,College of Medicine,4,MD  838
98021575,ENTRUSTMENT IN CLINICAL MEDICINE,30000322,College of Medicine,4,MD  839
98008436,TRANSITION TO RESIDENCY,30000322,College of Medicine,4,MD  840
98008437,ELECTIVE: GERIATRICS,31000062,Medicine,4,MD  841
98022100,NARRATIVE MEDICINE AND PATIENT CARE,30000322,College of Medicine,4,MD  844
98023582,ELECTIVE: RESEARCH IN MEDICINE,30000322,College of Medicine,4,MD  851
98011729,ELECTIVE: INTERNATIONAL PRIMARY CARE,31000062,Medicine,4,MD  853
98011729,ELECTIVE: INTERNATIONAL EXTRMRL ROTATION,31000062,Medicine,4,MD  853
98016502,ELECTIVE: COMMUNITY ENGAGEMENT,30000322,College of Medicine,4,MD  855
98022125,INTEGRATIVE MEDICINE,30000361,Emergency Medicine,4,MD  856
98022786,INTRODUCTION TO CLINICAL ETHICS,30000322,College of Medicine,4,MDE 800
98022553,CLINICAL ETHICS SUMMER INTENSIVE,30000322,College of Medicine,4,MDE 801
98022554,GLOBAL HEALTH DELIVERY,30000322,College of Medicine,4,MDE 803
98027254,INTRO TO PRIMARY CARE W/ CLINICAL EXPER,30000322,College of Medicine,4,MDE 806
98027150,PC HEALTH INEQUITIES & DELIVERY SEMINAR,30000322,College of Medicine,4,MDE 807
98023100,INTRODUCTION TO CLINICAL RESEARCH,30000322,College of Medicine,4,MDE 810
98023000,INTRO CLINICAL EPIDEMIOLOGY & BIOSTATS,30000322,College of Medicine,4,MDE 811
98022954,GLOBAL HEALTH RESEARCH,30000322,College of Medicine,4,MDE 816
98010726,COMPUTER AIDED ENGINEERING GRAPHICS,30000536,Mechanical Engineering,4,ME  205
98001514,ENGINEERING THERMODYNAMICS I,30000536,Mechanical Engineering,4,ME  220
98001514,HONORS ENGINEERING THERMODYNAMICS I,30000536,Mechanical Engineering,4,ME  220
98001513,MATERIALS AND MANUFACTURING,30000536,Mechanical Engineering,4,ME  251
98001515,ENGR EXPERIMENTATION I,30000536,Mechanical Engineering,4,ME  310
98001516,ENGR EXPERIMENTATION II,30000536,Mechanical Engineering,4,ME  311
98001517,ENGR THERMODYNAMICS II,30000536,Mechanical Engineering,4,ME  321
98001518,ELEMENTS HEAT TRANSFER,30000536,Mechanical Engineering,4,ME  325
98001519,FLUID MECHANICS,30000536,Mechanical Engineering,4,ME  330
98005789,INTRO TO MECHANICAL SYST,30000536,Mechanical Engineering,4,ME  340
98001520,MECHANICAL DESIGN,30000536,Mechanical Engineering,4,ME  344
98001524,INDEP WORK IN MECH ENGR,30000536,Mechanical Engineering,4,ME  395
98011699,ME CAPSTONE DESIGN I,30000536,Mechanical Engineering,4,ME  411
